,weightclass,R_fighter,B_fighter,R_odds,B_odds,R_ev,B_ev,date,location,country,Winner,title_bout,weight_class,gender,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,constant_1,B_match_weightclass_rank,R_match_weightclass_rank,R_Women's Flyweight_rank,R_Women's Featherweight_rank,R_Women's Strawweight_rank,R_Women's Bantamweight_rank,R_Heavyweight_rank,R_Light Heavyweight_rank,R_Middleweight_rank,R_Welterweight_rank,R_Lightweight_rank,R_Featherweight_rank,R_Bantamweight_rank,R_Flyweight_rank,R_Pound-for-Pound_rank,B_Women's Flyweight_rank,B_Women's Featherweight_rank,B_Women's Strawweight_rank,B_Women's Bantamweight_rank,B_Heavyweight_rank,B_Light Heavyweight_rank,B_Middleweight_rank,B_Welterweight_rank,B_Lightweight_rank,B_Featherweight_rank,B_Bantamweight_rank,B_Flyweight_rank,B_Pound-for-Pound_rank,better_rank,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
109,Featherweight,Nate Diaz,Conor McGregor,115.0,-135,115.0,74.07407407,8/20/2016,"Las Vegas, Nevada, USA", USA,Blue,False,Welterweight,MALE,5,1,0,0,34.625,0.4875,0.0,0.625,0.225,7,1,13,2,0,0,1,6,0,0,7,Southpaw,175.26,187.96,155,0,2,0,47.45454545,0.423636364,1.136363636,0.727272727,0.34,5,8,52,2,0,1,2,2,9,0,14,Southpaw,182.88,193.04,170,31,28,-1,-2,2,-7,7,-39,0,4,-9,-7.62,-5.08,3,-12.82954545,-1.136363636,-0.102272727,0,1,,,,,,,,,,,4.0,,,,,,,,,,,,,,0.0,,,4.0,neither,M-DEC,,5.0,5:00,1500.0,650.0,650.0,235.0,1800.0,550.0,120.0
110,Featherweight,Jose Aldo,Conor McGregor,-115.0,-105,86.95652174,95.23809524,12/12/2015,"Las Vegas, Nevada, USA", USA,Blue,True,Featherweight,MALE,5,0,6,0,35.16666667,0.44,0.0,0.833333333,0.3,6,0,10,1,0,0,1,5,0,0,6,Southpaw,175.26,187.96,155,0,7,0,61.14285714,0.412857143,0.428571429,1.714285714,0.34,7,0,30,7,0,0,5,2,0,0,7,Orthodox,170.18,177.8,145,29,27,0,-1,-1,-1,0,-20,-6,3,0,5.08,10.16,2,-25.97619047,-0.428571429,-0.880952381,0,1,1.0,0.0,,,,,,,,,,0.0,,,1.0,,,,,,,,,,1.0,,,12.0,Red,KO/TKO,Punch,1.0,0:13,13.0,350.0,600.0,600.0,1600.0,340.0,135.0
111,Featherweight,Chad Mendes,Conor McGregor,165.0,-190,165.0,52.63157895,7/11/2015,"Las Vegas, Nevada, USA", USA,Blue,True,Featherweight,MALE,5,0,5,0,33.0,0.428,0.0,1.0,0.36,5,0,8,0,0,0,1,4,0,0,5,Southpaw,175.26,187.96,155,0,1,0,30.0,0.596,0.2,2.0,0.282,5,2,22,2,0,0,3,5,0,0,8,Orthodox,167.64,167.64,145,30,26,0,4,0,-3,2,-14,-2,-1,0,7.62,20.32,4,3.0,-0.2,-1.0,0,1,3.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,3.0,,,,Red,KO/TKO,Punch,2.0,4:57,597.0,375.0,600.0,625.0,-1250.0,495.0,-120.0
112,Featherweight,Dustin Poirier,Conor McGregor,240.0,-260,240.0,38.46153846,9/27/2014,"Las Vegas, Nevada, USA", USA,Blue,False,Featherweight,MALE,3,0,3,0,30.66666667,0.433333333,0.0,1.666666667,0.6,3,0,5,0,0,0,1,2,0,0,3,Southpaw,175.26,187.96,155,0,3,0,47.4,0.474,0.8,1.1,0.243,4,2,23,0,0,0,3,2,3,0,8,Southpaw,175.26,182.88,155,25,26,0,0,-1,-5,2,-18,0,0,-3,0.0,5.08,-1,-16.73333333,-0.8,0.566666667,0,1,9.0,5.0,,,,,,,,,,5.0,,,,,,,,,,,,,9.0,,,,Red,KO/TKO,Punch,1.0,1:46,106.0,550.0,250.0,650.0,1000.0,850.0,100.0
113,Featherweight,Marcus Brimage,Conor McGregor,140.0,-150,140.0,66.66666667,4/6/2013,"Stockholm, Sweden", Sweden,Blue,False,Featherweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,175.26,187.96,155,0,3,0,74.33333333,0.333333333,0.0,0.333333333,0.333333333,3,0,9,0,0,1,2,0,0,0,3,Southpaw,162.56,180.34,135,28,24,0,-3,-3,-3,0,-9,0,0,0,12.7,7.62,4,-74.33333333,0.0,-0.333333333,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1.0,1:07,67.0,,,,,,
114,Lightweight,Dustin Poirier,Conor McGregor,-129.0,100,77.51937984,100.0,7/10/2021,"Las Vegas, Nevada, USA",USA,Red,False,Lightweight,MALE,5,1,0,0,5.32,0.49,0.1,0.67,0.55,7,3,27,4,1,0,1,8,0,0,10,Southpaw,175.26,187.96,155,0,2,0,5.62,0.5,1.2,1.5,0.36,5,6,64,2,1,0,6,10,3,0,20,Southpaw,175.26,182.88,155,32,32,1,-2,2,-10,-3,-37,2,-2,-3,0.0,5.08,0,-0.3,-1.1,-0.83,1,1,6.0,1.0,,,,,,,,,1.0,,,,6.0,,,,,,,,,6.0,,,,15.0,Red,KO/TKO,,1.0,5:00,300.0,550.0,700.0,575.0,2200.0,165.0,150.0
115,Lightweight,Dustin Poirier,Conor McGregor,250.0,-305,250.0,32.78688525,1/23/2021,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,Red,False,Lightweight,MALE,5,0,1,0,5.43,0.49,0.0,0.75,0.62,7,2,25,4,1,0,1,8,0,0,10,Southpaw,175.26,187.96,155,0,1,0,5.57,0.5,1.3,1.46,0.35,5,6,62,2,1,0,6,9,3,0,19,Southpaw,175.26,182.88,155,32,32,0,0,2,-9,-4,-37,2,-1,-3,0.0,5.08,0,-0.14,-1.3,-0.71,0,1,4.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,4.0,,,,,Red,KO/TKO,,,,,650.0,750.0,750.0,1600.0,675.0,-220.0
116,Lightweight,Khabib Nurmagomedov,Conor McGregor,-190.0,165,52.63157895,165.0,10/6/2018,"Las Vegas, Nevada, USA", USA,Red,True,Lightweight,MALE,5,0,2,0,47.3,0.485,0.0,0.5,0.18,7,1,20,3,1,0,1,7,0,0,9,Southpaw,175.26,187.96,155,0,10,0,58.7,0.505,0.5,4.9,0.374,10,0,29,1,0,0,6,2,2,0,10,Orthodox,177.8,177.8,155,30,30,0,-8,-3,-1,-1,-9,2,5,-2,-2.54,10.16,0,-11.4,-0.5,-4.4,0,1,1.0,0.0,,,,,,,,,0.0,,,,8.0,,,,,,,,,1.0,,,,2.0,Red,SUB,Neck Crank,4.0,3:03,1083.0,350.0,1000.0,275.0,2000.0,325.0,200.0
117,Lightweight,Eddie Alvarez,Conor McGregor,140.0,-160,140.0,62.5,11/12/2016,"New York City, New York, USA", USA,Blue,True,Lightweight,MALE,5,0,1,0,49.0,0.496666667,0.0,0.555555556,0.2,7,1,18,2,1,0,1,6,0,0,8,Southpaw,175.26,187.96,155,0,3,0,41.5,0.4625,0.0,2.5,0.25,3,1,10,1,0,2,0,1,0,0,3,Orthodox,175.26,175.26,155,32,28,0,-2,4,5,0,8,1,5,0,0.0,12.7,4,7.5,0.0,-1.944444444,0,1,,0.0,,,,,,,,,0.0,,,,7.0,,,,,,,,,,0.0,,,4.0,Red,KO/TKO,Punches,2.0,3:04,484.0,500.0,630.0,420.0,1500.0,400.0,110.0
118,Lightweight,Nate Diaz,Conor McGregor,115.0,-135,115.0,74.07407407,8/20/2016,"Las Vegas, Nevada, USA", USA,Blue,False,Welterweight,MALE,5,1,0,0,34.625,0.4875,0.0,0.625,0.225,7,1,13,2,0,0,1,6,0,0,7,Southpaw,175.26,187.96,155,0,2,0,47.45454545,0.423636364,1.136363636,0.727272727,0.34,5,8,52,2,0,1,2,2,9,0,14,Southpaw,182.88,193.04,170,31,28,-1,-2,2,-7,7,-39,0,4,-9,-7.62,-5.08,3,-12.82954545,-1.136363636,-0.102272727,0,1,,,,,,,,,,,4.0,,,,,,,,,,,,,,0.0,,,4.0,neither,M-DEC,,5.0,5:00,1500.0,650.0,650.0,235.0,1800.0,550.0,120.0
119,Lightweight,Jose Aldo,Conor McGregor,-115.0,-105,86.95652174,95.23809524,12/12/2015,"Las Vegas, Nevada, USA", USA,Blue,True,Featherweight,MALE,5,0,6,0,35.16666667,0.44,0.0,0.833333333,0.3,6,0,10,1,0,0,1,5,0,0,6,Southpaw,175.26,187.96,155,0,7,0,61.14285714,0.412857143,0.428571429,1.714285714,0.34,7,0,30,7,0,0,5,2,0,0,7,Orthodox,170.18,177.8,145,29,27,0,-1,-1,-1,0,-20,-6,3,0,5.08,10.16,2,-25.97619047,-0.428571429,-0.880952381,0,1,1.0,0.0,,,,,,,,,,0.0,,,1.0,,,,,,,,,,1.0,,,12.0,Red,KO/TKO,Punch,1.0,0:13,13.0,350.0,600.0,600.0,1600.0,340.0,135.0
120,Lightweight,Chad Mendes,Conor McGregor,165.0,-190,165.0,52.63157895,7/11/2015,"Las Vegas, Nevada, USA", USA,Blue,True,Featherweight,MALE,5,0,5,0,33.0,0.428,0.0,1.0,0.36,5,0,8,0,0,0,1,4,0,0,5,Southpaw,175.26,187.96,155,0,1,0,30.0,0.596,0.2,2.0,0.282,5,2,22,2,0,0,3,5,0,0,8,Orthodox,167.64,167.64,145,30,26,0,4,0,-3,2,-14,-2,-1,0,7.62,20.32,4,3.0,-0.2,-1.0,0,1,3.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,3.0,,,,Red,KO/TKO,Punch,2.0,4:57,597.0,375.0,600.0,625.0,-1250.0,495.0,-120.0
121,Lightweight,Dustin Poirier,Conor McGregor,240.0,-260,240.0,38.46153846,9/27/2014,"Las Vegas, Nevada, USA", USA,Blue,False,Featherweight,MALE,3,0,3,0,30.66666667,0.433333333,0.0,1.666666667,0.6,3,0,5,0,0,0,1,2,0,0,3,Southpaw,175.26,187.96,155,0,3,0,47.4,0.474,0.8,1.1,0.243,4,2,23,0,0,0,3,2,3,0,8,Southpaw,175.26,182.88,155,25,26,0,0,-1,-5,2,-18,0,0,-3,0.0,5.08,-1,-16.73333333,-0.8,0.566666667,0,1,9.0,5.0,,,,,,,,,,5.0,,,,,,,,,,,,,9.0,,,,Red,KO/TKO,Punch,1.0,1:46,106.0,550.0,250.0,650.0,1000.0,850.0,100.0
122,Lightweight,Marcus Brimage,Conor McGregor,140.0,-150,140.0,66.66666667,4/6/2013,"Stockholm, Sweden", Sweden,Blue,False,Featherweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,175.26,187.96,155,0,3,0,74.33333333,0.333333333,0.0,0.333333333,0.333333333,3,0,9,0,0,1,2,0,0,0,3,Southpaw,162.56,180.34,135,28,24,0,-3,-3,-3,0,-9,0,0,0,12.7,7.62,4,-74.33333333,0.0,-0.333333333,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1.0,1:07,67.0,,,,,,
123,Middleweight,Jan Blachowicz,Luke Rockhold,220.0,-260,220.0,38.46153846,7/6/2019,"Las Vegas, Nevada, USA", USA,Red,False,Light Heavyweight,MALE,3,1,0,0,4.18,0.48,1.1,0.67,0.3,9,3,34,3,0,0,2,6,7,0,15,Southpaw,190.5,195.58,205,1,0,0,3.45,0.48,0.3,1.16,0.52,4,5,29,0,0,0,3,1,2,0,6,Orthodox,187.96,198.12,205,36,34,0,0,5,9,2,5,3,5,5,2.54,-2.54,2,0.73,0.8,-0.49,0,1,,6.0,,,,,,6.0,,,,,,,,,,,,,,3.0,,,,,,,Red,KO/TKO,Punch,2.0,1:39,399.0,450.0,349.0,1000.0,280.0,450.0,236.0
124,Middleweight,Yoel Romero,Luke Rockhold,160.0,-185,160.0,54.05405405,2/10/2018,"Perth, Western Australia, Australia", Australia,Red,True,Middleweight,MALE,5,0,1,0,33.25,0.60125,0.75,0.625,0.2375,5,2,14,2,0,0,0,3,3,0,6,Southpaw,190.5,195.58,185,1,0,0,38.44444444,0.58,0.0,1.888888889,0.301111111,8,1,27,1,0,1,1,6,0,0,8,Southpaw,182.88,185.42,185,40,33,1,1,-3,-2,-1,-13,1,-3,3,7.62,10.16,7,-5.19444444,0.75,-1.263888889,0,1,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,Red,KO/TKO,Punch,3.0,1:48,708.0,675.0,400.0,1800.0,325.0,200.0,300.0
125,Middleweight,Chris Weidman,Luke Rockhold,-150.0,130,66.66666667,130.0,12/12/2015,"Las Vegas, Nevada, USA", USA,Blue,True,Middleweight,MALE,5,0,4,0,13.0,0.606,1.0,0.2,0.2,4,1,7,0,0,0,0,1,3,0,4,Southpaw,190.5,195.58,185,0,9,0,32.0,0.473333333,0.777777778,2.333333333,0.721111111,9,0,20,4,0,0,3,4,2,0,9,Orthodox,187.96,198.12,185,31,31,0,-5,-5,-5,-1,-13,-4,-3,1,2.54,-2.54,0,-19.0,0.222222222,-2.133333333,0,1,1.0,0.0,,,,,,,0.0,,,,,,3.0,,,,,,,1.0,,,,,,,Red,KO/TKO,Punches,4.0,3:12,1092.0,250.0,375.0,700.0,475.0,265.0,525.0
126,Middleweight,Lyoto Machida,Luke Rockhold,125.0,-145,125.0,68.96551724,4/18/2015,"Newark, New Jersey, USA", USA,Blue,False,Middleweight,MALE,5,0,3,0,10.5,0.6275,0.75,0.0,0.0,3,1,5,0,0,0,0,1,2,0,3,Southpaw,190.5,195.58,185,0,1,0,31.36842105,0.538947368,0.421052632,0.736842105,0.323684211,8,5,50,5,0,1,6,6,1,0,14,Southpaw,185.42,187.96,185,36,30,0,2,-5,-11,4,-45,-5,-5,1,5.08,7.62,6,-20.86842105,0.328947368,-0.736842105,0,1,4.0,2.0,,,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,Red,SUB,Rear Naked Choke,2.0,2:31,451.0,300.0,210.0,1500.0,375.0,400.0,425.0
127,Middleweight,Vitor Belfort,Luke Rockhold,-105.0,-105,95.23809524,95.23809524,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil", Brazil,Red,False,Middleweight,MALE,5,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,190.5,195.58,185,0,1,0,10.64705882,0.500588235,0.470588235,0.352941176,0.161764706,3,6,27,5,0,0,0,8,2,1,11,Southpaw,182.88,187.96,185,36,28,0,-1,-3,-11,6,-27,-5,-9,-2,7.62,7.62,8,-10.64705882,-0.470588235,-0.352941176,0,1,5.0,2.0,,,,,,,2.0,,,,,,,,,,,,,5.0,,,,,,,Red,KO/TKO,Kick,1.0,2:32,152.0,675.0,265.0,1000.0,475.0,150.0,345.0
128,Women's Bantamweight,Marion Reneau,Miesha Tate,155.0,-180,155.0,55.55555556,7/17/2021,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Bantamweight,FEMALE,3,2,0,0,2.13,0.42,1.5,2.16,0.32,5,6,48,3,1,0,6,0,4,0,11,Orthodox,167.64,165.1,135,4,0,1,3.2,0.41,0.8,0.62,0.63,2,6,33,0,0,0,1,2,2,0,5,Orthodox,167.64,172.72,135,44,34,-2,0,3,6,0,15,3,-2,2,0.0,-7.62,-10,-1.07,0.7,1.54,1,1,,12.0,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,Red,KO/TKO,Elbows,3.0,1:53,713.0,240.0,110.0,700.0,500.0,1100.0,1200.0
129,Women's Bantamweight,Holly Holm,Miesha Tate,-300.0,250,33.33333333,250.0,3/5/2016,"Las Vegas, Nevada, USA", USA,Blue,True,Women's Bantamweight,FEMALE,5,0,4,0,35.0,0.468333333,1.5,1.166666667,0.231666667,4,2,18,1,1,0,3,0,0,0,4,Orthodox,167.64,165.1,135,0,3,0,49.0,0.423333333,0.0,0.666666667,0.666666667,3,0,8,1,0,1,1,1,0,0,3,Southpaw,172.72,175.26,145,34,29,0,1,1,1,-2,10,0,-1,0,-5.08,-10.16,5,-14.0,1.5,0.5,0,1,2.0,0.0,,,,0.0,,,,,,,,,13.0,,,,2.0,,,,,,,,,,Red,SUB,Rear Naked Choke,5.0,3:30,1410.0,175.0,600.0,1500.0,500.0,160.0,1000.0
130,Women's Bantamweight,Ronda Rousey,Miesha Tate,-680.0,555,14.70588235,555.0,12/28/2013,"Las Vegas, Nevada, USA", USA,Red,True,Women's Bantamweight,FEMALE,5,1,0,0,23.0,0.54,3.0,3.0,0.42,0,1,3,0,0,0,0,0,0,0,0,Orthodox,167.64,165.1,135,0,1,0,7.0,0.5,1.0,1.0,1.0,1,0,1,1,0,0,0,0,1,0,1,Orthodox,170.18,172.72,135,26,27,-1,-1,-1,-1,-1,2,-1,0,-1,-2.54,-7.62,-1,16.0,2.0,2.0,0,1,2.0,0.0,,,,0.0,,,,,,,,,10.0,,,,2.0,,,,,,,,,,Red,SUB,Armbar,3.0,0:58,658.0,894.0,1700.0,-275.0,1000.0,792.0,1412.0
131,Heavyweight,Daniel Cormier,Stipe Miocic,-145.0,125,68.96551724,125.0,8/17/2019,"Anaheim, California, USA", USA,Blue,True,Heavyweight,MALE,5,1,0,0,4.95,0.52,0.0,2.2,0.37,6,3,35,6,0,0,4,8,0,0,12,Orthodox,193.04,203.2,240,0,7,0,4.25,0.52,0.5,1.95,0.44,12,1,54,8,0,1,6,8,4,0,19,Orthodox,180.34,182.88,235,40,36,-1,-7,-6,-7,-2,-19,-2,0,-4,12.7,20.32,4,0.7,-0.5,0.25,0,1,1.0,0.0,,,,,0.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,11.0,Red,KO/TKO,Punches,4.0,4:09,1149.0,430.0,485.0,600.0,3000.0,175.0,190.0
132,Heavyweight,Fabricio Werdum,Stipe Miocic,-185.0,160,54.05405405,160.0,5/14/2016,"Curitiba, Parana, Brazil", Brazil,Blue,True,Heavyweight,MALE,5,0,2,0,54.6,0.514,0.0,1.6,0.382,3,2,26,0,0,0,3,5,0,0,8,Orthodox,193.04,203.2,240,0,6,0,48.2,0.598,0.2,0.6,0.166,6,2,23,2,0,0,2,4,2,0,8,Orthodox,193.04,195.58,231,38,33,0,-4,-3,0,0,3,-2,1,-2,0.0,7.62,5,6.4,-0.2,1.0,0,1,3.0,0.0,,,,,0.0,,,,,,,,4.0,,,,,3.0,,,,,,,,,Red,KO/TKO,Punch,1.0,2:47,167.0,325.0,508.0,250.0,3000.0,305.0,260.0
133,Heavyweight,Junior Dos Santos,Stipe Miocic,-400.0,355,25.0,355.0,12/13/2014,"Phoenix, Arizona, USA", USA,Red,False,Heavyweight,MALE,5,0,3,0,47.57142857,0.475714286,0.0,1.285714286,0.431428571,3,1,15,0,0,0,3,3,0,0,6,Orthodox,193.04,203.2,240,1,0,0,48.75,0.520833333,0.083333333,0.333333333,0.208333333,9,2,29,4,0,0,2,8,0,0,10,Orthodox,193.04,195.58,238,30,32,1,3,-6,-4,1,-14,-4,-5,0,0.0,7.62,-2,-1.17857143,-0.083333333,0.952380953,0,1,4.0,2.0,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,,,Red,U-DEC,,5.0,5:00,1500.0,525.0,600.0,1250.0,2000.0,-200.0,675.0
134,Heavyweight,Roy Nelson,Stipe Miocic,-275.0,250,36.36363636,250.0,6/15/2013,"Winnipeg, Manitoba, Canada", Canada,Blue,False,Heavyweight,MALE,3,1,0,0,39.0,0.455,0.0,1.75,0.475,3,1,8,0,0,0,1,2,0,0,3,Orthodox,193.04,203.2,240,0,3,0,18.11111111,0.415555556,0.111111111,0.333333333,0.166666667,3,3,17,1,0,0,0,6,0,0,6,Orthodox,182.88,182.88,263,36,30,-1,-3,0,-3,2,-9,-1,-4,0,10.16,20.32,6,20.88888889,-0.111111111,1.416666667,0,1,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,500.0,300.0,950.0,1800.0,-150.0,650.0
135,Heavyweight,Stefan Struve,Stipe Miocic,155.0,-165,155.0,60.60606061,9/29/2012,"Nottingham, England, United Kingdom", United Kingdom,Red,False,Heavyweight,MALE,5,0,3,0,36.0,0.44,0.0,2.0,0.523333333,3,0,6,0,0,0,1,2,0,0,3,Orthodox,193.04,203.2,240,0,3,0,16.54545455,0.435454545,1.636363636,0.272727273,0.272727273,3,3,17,0,1,0,0,3,4,0,8,Orthodox,210.82,213.36,265,24,30,0,0,0,-5,3,-11,0,-1,-4,-17.78,-10.16,-6,19.45454545,-1.636363636,1.727272727,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,2.0,3:50,530.0,1005.0,1123.0,295.0,2675.0,628.0,-135.0
136,Heavyweight,Joey Beltran,Stipe Miocic,255.0,-280,255.0,35.71428571,10/8/2011,"Houston, Texas, USA", USA,Blue,False,Heavyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,193.04,203.2,240,0,1,0,62.8,0.428,0.0,0.4,0.116,2,2,14,0,0,0,1,2,0,0,3,Orthodox,185.42,190.5,185,29,29,0,-1,-2,-3,2,-14,0,-2,0,7.62,12.7,0,-62.8,0.0,-0.4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,,,,,,
137,Middleweight,Luke Rockhold,Michael Bisping,-750.0,525,13.33333333,525.0,6/4/2016,"Los Angeles, California, USA", USA,Blue,True,Middleweight,MALE,5,0,3,0,55.72,0.3884,0.2,1.04,0.2672,4,7,69,1,0,2,7,9,0,0,18,Orthodox,185.42,190.5,185,0,5,0,31.83333333,0.613333333,1.0,0.5,0.25,5,1,11,1,0,0,0,2,3,0,5,Southpaw,190.5,195.58,185,31,37,0,-2,-1,13,-6,58,0,7,-3,-5.08,-5.08,-6,23.88666667,-0.8,0.54,0,1,4.0,0.0,,,,,,,0.0,,,,,,3.0,,,,,,,4.0,,,,,,,Red,KO/TKO,Punch,1.0,3:36,216.0,800.0,1200.0,160.0,2200.0,-145.0,1000.0
138,Middleweight,Anderson Silva,Michael Bisping,-275.0,235,36.36363636,235.0,2/27/2016,"London, England, United Kingdom", United Kingdom,Blue,False,Middleweight,MALE,5,0,2,0,53.54166667,0.390416667,0.208333333,1.083333333,0.278333333,4,7,64,1,0,2,6,9,0,0,17,Orthodox,185.42,190.5,185,3,0,0,31.84210526,0.675789474,0.315789474,0.157894737,0.157894737,16,3,44,13,0,0,2,11,3,0,16,Southpaw,187.96,195.58,185,40,36,3,2,-12,1,-4,20,-12,-2,-3,-2.54,-5.08,4,21.69956141,-0.107456141,0.925438596,0,1,7.0,5.0,,,,,,,5.0,,,,,,,,,,,,,7.0,,,,,,,Red,U-DEC,,5.0,5:00,1500.0,285.0,454.0,605.0,2825.0,-105.0,465.0
139,Middleweight,Luke Rockhold,Michael Bisping,-525.0,450,19.04761905,450.0,11/7/2014,"Sydney, New South Wales, Australia", Australia,Red,False,Middleweight,MALE,5,0,1,0,51.38095238,0.397619048,0.238095238,1.238095238,0.318095238,4,6,54,1,0,1,5,9,0,0,15,Orthodox,185.42,190.5,185,0,2,0,7.333333333,0.676666667,0.666666667,0.0,0.0,2,1,3,0,0,0,0,1,1,0,2,Southpaw,190.5,195.58,185,30,35,0,-1,2,13,-5,51,1,8,-1,-5.08,-5.08,-5,44.04761905,-0.428571429,1.238095238,0,1,9.0,5.0,,,,,,,5.0,,,,,,,,,,,,,9.0,,,,,,,Red,SUB,Guillotine Choke,2.0,0:57,357.0,245.0,525.0,400.0,2500.0,120.0,900.0
140,Middleweight,Vitor Belfort,Michael Bisping,-121.0,111,82.6446281,111.0,1/19/2013,"Sao Paulo, Brazil", Brazil,Red,False,Middleweight,MALE,5,0,1,0,49.41176471,0.417647059,0.294117647,1.529411765,0.392941176,4,4,40,1,0,1,4,8,0,0,13,Orthodox,185.42,190.5,185,1,0,0,10.1875,0.51125,0.5,0.375,0.171875,3,6,25,5,0,0,0,7,2,1,10,Southpaw,182.88,187.96,185,35,33,1,1,1,3,2,15,-4,0,-2,2.54,2.54,2,39.22426471,-0.205882353,1.154411765,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Kick,2.0,1:27,387.0,600.0,180.0,1200.0,1950.0,170.0,453.0
141,Middleweight,Chael Sonnen,Michael Bisping,-380.0,340,26.31578947,340.0,1/28/2012,"Chicago, Illinois, USA", USA,Red,False,Middleweight,MALE,3,0,4,0,49.73333333,0.420666667,0.333333333,1.4,0.403333333,4,3,34,1,0,1,3,8,0,0,12,Orthodox,185.42,190.5,185,0,1,0,37.11111111,0.492222222,0.222222222,3.333333333,0.517777778,3,4,24,1,0,0,4,0,1,0,5,Southpaw,185.42,187.96,205,34,32,0,3,1,7,1,10,0,8,-1,0.0,2.54,2,12.62222222,0.111111111,-1.933333333,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,,,,,,
142,Lightweight,Rafael Dos Anjos,Eddie Alvarez,-290.0,245,34.48275862,245.0,7/7/2016,"Las Vegas, Nevada, USA", USA,Blue,True,Lightweight,MALE,5,0,2,0,40.33333333,0.426666667,0.0,3.0,0.223333333,2,1,9,0,0,2,0,0,0,0,2,Orthodox,175.26,175.26,155,0,5,0,35.78947368,0.424736842,0.631578947,2.052631579,0.354210526,5,5,49,2,0,0,8,4,2,0,14,Southpaw,172.72,177.8,170,31,32,0,-3,-3,-12,4,-40,-2,-4,-2,2.54,-2.54,-1,4.54385965,-0.631578947,0.947368421,0,1,2.0,0.0,,,,,,,,,0.0,,,,5.0,,,,,,,,,2.0,,,,,Red,KO/TKO,Punches,1.0,3:49,229.0,260.0,580.0,295.0,2275.0,170.0,510.0
143,Lightweight,Anthony Pettis,Eddie Alvarez,-360.0,300,27.77777778,300.0,1/17/2016,"Boston, Massachusetts, USA", USA,Blue,False,Lightweight,MALE,3,0,1,0,39.5,0.41,0.0,1.5,0.135,1,1,6,0,0,1,0,0,0,0,1,Orthodox,175.26,175.26,155,1,0,0,22.14285714,0.457142857,0.428571429,0.857142857,0.094285714,5,2,16,3,0,1,0,2,2,0,5,Orthodox,177.8,182.88,170,28,32,1,1,-4,-4,1,-10,-3,-2,-2,-2.54,-7.62,-4,17.35714286,-0.428571429,0.642857143,0,1,4.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,4.0,,,,,Red,S-DEC,,3.0,5:00,900.0,200.0,400.0,325.0,1800.0,225.0,1000.0
